,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
54,gp:AOqpTOEK9dm5HiZuFolda39OSfN64ikg3JRA3JzBUwS9rjqXgO3wQufG7V-SSsiSL1hBpV3BeDu8ak7-4jPXdg,Wahid Suparli,https://play-lh.googleusercontent.com/a/AATXAJzr58LgwZBnaIZGmRl5uDPqXuSiiV9KhEqunLA=mo,"Aplikasi susah untuk ngisinya, dan untuk memperbarui data harus loging ulang dari depan, seharusnya kalau ada kekurangan bisa langsung ngisi kekurangannya saja.",3,0,1.1.2004,2021-05-06 6:31:48,,
55,gp:AOqpTOHpK3kEJgRHLp6P3d5iTQ2u9q-VeyxhwHiiRz3ujTeOrDB0bJoh-JH5DVglNFq9XnOxRyo_Ajy5Ph0E7w,andreas subangkit,https://play-lh.googleusercontent.com/a-/AOh14Ghz-Mepl4ryo7kfPo3pQSUXq_Qw_dzkQm-uMh1r3A,Agak susah,3,0,1.1.2001,2021-05-06 6:26:55,,
56,gp:AOqpTOH1K88NRBjnM4PSUkAOgEbcbWGaUthj5ZgBMABvi2I7kf4H1MeZdPSTyfa0M8fK1Y2Qj6UMKiYzDwEE2g,Perdi Wulanda,https://play-lh.googleusercontent.com/a-/AOh14GhUco9d45oteNkcAKEvxMF3hRgbYS2TTnr6yfrHFQ,"Sangat membantu dan bermanfaat bagi masyarakat, terimakasih.",5,0,1.1.2001,2021-05-06 6:22:14,,
57,gp:AOqpTOFsEEhUz_YsYuuYADN3X4HHgriJnKLv8De_EQPoZRm7gVoOgMODUtfDLDa0ceIHd3J6GLQeWmOyKzqk4w,Abiie Mons,https://play-lh.googleusercontent.com/a-/AOh14GiW4tsQYPedub4jCglATV2sjG22fFocg4fc9my-GnM,"Saya hendak verifikasi e-ktp wajah, sudah dicoba berulang kali tetap gagal terus. Apakah ada cara lain untuk verifikasi ktp atau wajah? Mohon bantuan dan penjelasannya. Terima kasih.",3,0,1.1.2004,2021-05-06 6:21:53,,
58,gp:AOqpTOGRIfAiUuHV9c0DP5qVU8dhsi54n-zRKculoCMqLOznFhw7SRT0DkGRE9WVHp9TXR4JjMw6W_J2uZXzww,ariacarel e c,https://play-lh.googleusercontent.com/a-/AOh14GgWV9_HQXWikv3cw4PZzSspllFsNQF7VrCFjcLAdw,"Sangat membantu disaat pandemi seperti ini .. saya perpanjang sim C tgl 28 April, tgl 4 Mei sudah sampai di rumah 👍👍👍",5,0,1.1.2004,2021-05-06 6:14:47,,
59,gp:AOqpTOE_g-0ikOxoJvRL11wVUeuGNW4I_d0qXYCWXo-Q3OjI7vE0KspQ4v9NhHai4B2DzogbCtzaFE2GcPwf3A,Daim Ikhsan,https://play-lh.googleusercontent.com/a/AATXAJzFzEyMDa9SurIUb_69b7YEXIChTevyZnL85xYt=mo,Baik,5,0,1.1.2004,2021-05-06 6:12:17,,
60,gp:AOqpTOFFZqKXToYjzSQeCfSNnEO2W2FY7QXEVCHiH-nu9NgLWViKAs_qS_1CU8fgkxBFk1UPsHnZRQUCDc-N0g,Rofi' Udin,https://play-lh.googleusercontent.com/a-/AOh14Gh3nNa4MHsI_xjhmzfP7dRJMm_eqjFeZYTkZUiC,Terus tingkatkan pelayanan demi kemudahan masyarakat untuk mengurus surat surat penting tanpa melewati prosedur ofline yg terkadang masih terdapat beberapa calo maupun pungutan liar.,5,0,1.1.2004,2021-05-06 6:06:46,,
61,gp:AOqpTOHL81qPy_J7RH5bl_2Y0spoSuLQTsBtRrVvgeh86Gpn_WauyhLVXTRdHdJciXOxgJhfzNqWxIBbW2pSdA,Bae Haki,https://play-lh.googleusercontent.com/a/AATXAJyxfi7fHcnPP3QpME9GYzyOmvBw9grRYp9eKQHQ=mo,Mantap dah Berjaya terus polisi Indonesia,5,0,1.1.2004,2021-05-06 6:06:15,,
62,gp:AOqpTOEem3Pc7mPZGBsU8SmFGnc9TVBMaK4qcyj-tQY1GZ5MISdHpCod1hyNhsq8-N2zRzv3Dv2A_Ro3AzcMYA,Mang Eman,https://play-lh.googleusercontent.com/a-/AOh14Gj4T_cBqjU-mANkMqf0N6uCdQE0OvcCWTwfjfROsw,Sangaat membantuu sekali,5,0,1.1.2001,2021-05-06 6:05:43,,
63,gp:AOqpTOEptv2mjdpndYTfTDWfH6M2OXGU9KuFsOs7yP-jSW0F-CR3IzqqQYMWXNBkjNNLtDusSRfEhYPPpLgo2Q,Bayu Nurseto,https://play-lh.googleusercontent.com/a-/AOh14Gg0-bHAx8FT_9k8IhUnUnCg4ANXsazJ2T0n32Tz,"Kenapa aku verifikasi muka gak bisa ya, dah aku coba berkali"" hasilnya gagal, padahal sinyal, pencahayaan, n sudah ngikuti pandduan",2,0,1.1.2004,2021-05-06 6:05:08,,
64,gp:AOqpTOFQyzOrMTVL_mSYxhXVmdQAPfNujRZNCVxThuqxUordE6ikHlluNgglgeF01ZSAWLJZgG7M50yId-njpw,bagus wicaksono,https://play-lh.googleusercontent.com/a/AATXAJyuEASM9xStWCDv87mqIlsgWd-90JTd33R7UddD=mo,App bagus . Membantu .,5,0,1.1.2001,2021-05-06 6:04:42,,
65,gp:AOqpTOHM8Qb9U1ntYdyKMOuMsGlmXjyxkCUUjcDXP1pP8g-gupxGok1WR4-9oio0ZTJaVBgPiFeWrBPwvq9w7w,Alfazri Amini,https://play-lh.googleusercontent.com/a-/AOh14GikzBTUSicJX3YOfe5Wkl-pwdk5IOjD1L8DoZ-q,Mantap.,5,0,1.1.2001,2021-05-06 6:00:13,,
66,gp:AOqpTOHo2EzyNixFEb9GFFFroqQdiYU9F7tV9cVc4PA_85QClmkz4VnNTBunEL6YTVNJRK-cHd1KlzcXqdC4gw,Maya Meidini,https://play-lh.googleusercontent.com/a-/AOh14GhrktDTnEK1pykgcHvTHjW32qO0teGIZF_X4G5EZA,"Proses perpanjangan sim sudah selesai tinggal nunggu Paket sim sampai kerumah. daftar perpanjangan dan tes tanggal 29 April, lalu diproses tanggal 05 Mei. Aplikasinya bermanfaat untuk bumil seperti saya yang bentar lagi masa simnya habis dan dihimbau jangan melakukan perjalanan jauh dahulu. Terimakasih",5,0,1.1.2001,2021-05-06 5:59:35,,
67,gp:AOqpTOHoDb6S-XZXaPE_sSB-Io-RDYc2oYd3UfcZlt6pRDbtU90MPsI0s4SAq3AbnMBnxXG0-2rl6mPV4pQFZw,vito desta,https://play-lh.googleusercontent.com/a/AATXAJzw_Flu76mg5wUD4-xZPCsKCwgSUenyObfVAygs=mo,mantap,5,0,1.1.2001,2021-05-06 5:58:13,,
68,gp:AOqpTOFob2yw5I6A0GxYhNfeOxFb0SgbndEBH-TwMEVR6EVjrDxTTDMQfoIW1Zg8Gm63pfZT7owq7aozuCaAxQ,Nazvi Alawi,https://play-lh.googleusercontent.com/a-/AOh14Gi6hIabBEywtuWmaQHRP8fkuP6fJeyhSlq-N7z0SQ,"alhamdulillah... selesai juga, walaupun sempet ganti hp... dr xiaomi ke samsung...",5,0,,2021-05-06 5:58:08,,
69,gp:AOqpTOF6KTPXb9ktB2EVH0vUd0F6wv_jhfRi6cqvHd1YaHUQgQFi1gHLp12coKdkhXBaer1Io7kujSzKiUo0XQ,rizki Badrul,https://play-lh.googleusercontent.com/a-/AOh14Gh2XDv4O1zu5EzrQ5DRTJcNU-nM8I-WliMbVXQqKw,Sangat membantu praktis dan simple,4,0,1.1.2004,2021-05-06 5:55:31,,
70,gp:AOqpTOGsk-uh68R74prHkSTl7HHstocb7giJZW-jwXsoM4HYoZjQbFr-Ag556T4dO9YgOTqwrOORMLbMzY-xbQ,Mas Ari,https://play-lh.googleusercontent.com/a-/AOh14Gi46U3AgjfbRfvBLJKDyBZg9D2ilwSTF39gfU6vyA,Saat ini saya sedang mencoba apk nya. Dan sudah ditransfer untuk pembayaran. Saya mau kasih masukan di menu transaksinya. Apabila terjadi 2 order. Tapi salah satunya uda ditransfer dan muncul nomer register (40%). Tapi ketika di klik yg muncul adalah transaksi yg blm teregister(20%). Sehingga saya kesulitan mengecek transaksi saya.trima kasih.,4,22,1.1.2004,2021-05-06 5:55:00,,
71,gp:AOqpTOEieljTd8lJ6CGrVuMM4zFSp0czLCSn-53PbeElnrBFVuv_lG9Nd_6mr8_yRxluCcgS22fpVIhcHOT1og,Alwie alfarothy,https://play-lh.googleusercontent.com/a-/AOh14GgnwLGSlgSZL8ZgpIcWlXEvK_t9-WlxDfCLIsY,"Ditengah pandemi spt saat ini, kehadiran aplikasi SINAR dr Korlantas Polri sangatlah membantu. Tidak perlu repot-repot mengantri, cukup diurus dr rumah. Tanggal 3 diurus, tanggal 6 SIM sdh diterima. Sedikit yg menjadi catatan, Ongkir via pos masih lebih mahal dr tarif normal. Dr Jombang-Ponorogo tarifnya 25k. Mungkin krn berlaku tarif nasional y? Shg bisa saling subsidi silang, mengingat baru ada dua Polda (Polda Metro dan Jatim) yg bisa melayani secara online. Btw, terima kasih banyak Polri. 👍",5,22,1.1.2004,2021-05-06 5:53:50,,
72,gp:AOqpTOHHEyLin8B2828y1OERcsouwAxstRvk-Dj6IHf-hBSbDmBFuuLjd2OB_BMZYKiOK4Z-V_pJHNXovEuH5w,Mahayudha83,https://play-lh.googleusercontent.com/a-/AOh14Gjy55UvG9IPeU4gJKqsWvceoJ9RRYv-OqqO2E-8bw,Mantab sangat membantu..,5,0,1.1.2004,2021-05-06 5:51:22,,
73,gp:AOqpTOEtmUN59t7RPlRpiCOvLn3YtagXeOR8Ons_h_9vkC2GgNBYrnYeIxXVbUsO5ozXJSVN49hePyqxALzvqQ,Sukur Ginting,https://play-lh.googleusercontent.com/a-/AOh14GiqYZ5yZb3BekwX7wdB2G6DpOYlTXhqtiq4g4iz,Bagus,5,0,1.1.2001,2021-05-06 5:47:14,,
74,gp:AOqpTOFD3eWmCUZyremTmmyAjWYAmkcp0O0sLGrGkOUq8Fa536wsxFypsrpVvu2STWxe0JS3g8brsov0Kl-32Q,Ricky Ardiansyah,https://play-lh.googleusercontent.com/a-/AOh14Gh-Ku0BWw5rgnAdRf2pNT41Op-RL004F-kYFVV29Q,Sangat membantu,5,0,1.1.2001,2021-05-06 5:45:55,,
75,gp:AOqpTOEHaEeHqdCQjk_fwM_H5iJ3FmN8xsSr2h5JkLtJHdSNtP-XRgzCGrIW3nIMBZ-Jg1e8LTLdc3gFzfmbpw,ZAINUDDIN XIAMI 9A,https://play-lh.googleusercontent.com/a/AATXAJw3O_72IM0dCg-2gXWdJLYtrakto4MMhCykcZAw=mo,Sangat bagus sekali,5,0,1.1.2001,2021-05-06 5:45:35,,
76,gp:AOqpTOGqolFZuePMW-5GQ7OyizWUK3hI-fzb1SSCsZcMD2wtF-hsblFYF3n34THmIi_RyZhWk_qDp_UGncRmEA,Donny Yuaninda Ardyan,https://play-lh.googleusercontent.com/a-/AOh14Gj46cu5rUf_MgDLmqinP72xGXxTtzXyG2azz9R5,"Saya tgl 2-5-21 mengajukan perpanjangan SIM C & tgl 4-5-21 perpanjangan SIM A (SIM sy semuanya mati 6-5-21),untuk prosesnya malah yg SIM A dulu yg sudah sampai proses kirim,sedangkan SIM C nya dr tgl 2 smpai skrg msh 40% aja progresnya.. Pertanyaannya,apakah nanti setelah SIM C sy jadi,tanggalnya sesuai dengan tanggal pengajuan pertama? Soalnya hari ini mati SIM nya",3,1,1.1.2004,2021-05-06 5:41:33,,
77,gp:AOqpTOE61yWebsVrbAwOFwROvH2mRbrVze5hgWlJjPrcS7zYQgzLZLpUNolB_Njsd8tuZVvMqwQ0yAFgpy2Tsg,wenny regina,https://play-lh.googleusercontent.com/a/AATXAJxI9Euco-LScIrprsorGd7lGsd5SmrnkCakGDcm=mo,"Selamat siang, mohon izin bertanya, saya melakukan perpanjang sim online, saat mau klik tombol pilih metode pembayaran tiba2 hilang, apa yang harus saya lalukan? Mau transfer kemana saya nya? Metode belum sempat saya pilih Terima kasih",3,2,1.1.2004,2021-05-06 5:40:55,,
78,gp:AOqpTOHi1d7i2XtzvmMMdJEbJ1TYLBclkuffysejkT7pn87LlmFlWHz3y6KFc9b_EsAdrEczMVnMd8LibULCnw,Fatkhu Rozikin,https://play-lh.googleusercontent.com/a/AATXAJzceKPRD-b-sTiZCxAEQmMiiDJJ_QO05HxzvuYd=mo,Sangat bermanfaat,5,0,1.1.2001,2021-05-06 5:40:11,,
79,gp:AOqpTOFlz0QfY_si6XTDz7RC-5otXSIRDuhMtLq2P99Ds4Gf2XapWTOUM_IRdQqK7UlJElnXERGCVSwcWunEJA,Muhammad Akilman Yudha,https://play-lh.googleusercontent.com/a/AATXAJxpJDRwlTAjbJUVX34wnryL1DJE_vt1-uOwA6I-=mo,"Aplikasi ini membantu, untuk perpanjangan masa berlaku SIM dapat dilakukan dengan mudah, ikuti langkah-langkah yang diarahkan. Bagus, semoga untuk layanan pembuatan baru juga segera bisa ya!!",5,0,1.1.2004,2021-05-06 5:35:46,,
80,gp:AOqpTOHx0srtCriA0AsouKfJfN_uax7MhwtvWW0yRqjEIn-7E0CL_JoGDRdSdxUP2fZTjUI5xyxyuOK86TTcIQ,Aditya Prasetyo Wibowo,https://play-lh.googleusercontent.com/a-/AOh14GhJ3y1QM42det6Mztb2l6GCesV8Sc4UgDt-Pmezkw,"MBOK YA TOLONG DIPUBLIKASIKAN WILAYAH POLDA MANA SAJA YANG BISA MENGGUNAKAN APLIKASI TIDAK KOMPLIT INI ? SANGAT KECEWA !! TIDAK USAH DI INSTAL, TIDAK BERGUNA DI WILAYAH POLDA JATENG !",1,0,1.1.2004,2021-05-06 5:23:54,,
81,gp:AOqpTOGvJ-ddp9KK2xkE_5oveh-F87PL6veNNmIf_2LciJ-6apojbn07vPJAKMmCw5kQz80Fz2ghOnQ9xv82tw,YOMkippur,https://play-lh.googleusercontent.com/a-/AOh14GhPosvVrzNChKQLX7qEebCWSek5GKrVreZK3G4CJQ,Semoga menjadi aplikasi polri yang baik dalam membenahi birokrasi di lingkungan polri seluruh Indonesia.,5,0,1.1.2004,2021-05-06 5:17:48,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas dan layanan dalam aplikasi Digital Korlantas POLRI.,2021-05-06 3:59:05
82,gp:AOqpTOH85LdxYUaWBNS-a6gX8XEm8oIFjIJxTFLZqj2A6jpvr3DEm0DnLHulNahwRHfMssxPrd_B6f24Hqft-w,Chris Tyono,https://play-lh.googleusercontent.com/a-/AOh14GgdO63JYe-vXW-pdKaDDlxtuoP9sVGPS1XLFhWm,min apakah tanggal masa berlaku sim bisa di rubah? seharusnya yg benar 14 mei 2026 ... tapi ini salah 14 mei 2021... soalnya tinggal pembayaran saja min... tolong di respon ya... makasih,5,0,1.1.2001,2021-05-06 4:55:31,"Mohon maaf atas ketidaknyamannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala dan pastikan sinyal atau jaringan dalam kondisi yang baik. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-05-06 5:06:00
83,gp:AOqpTOHx5vj5FV0FQrOzrU_Ac0o7NJD7ewc8luBuw7vK_itQvPQH8EWZnzd3wUVill20qhTGLmXSPX7pbrz1SA,Andri Arifadilah,https://play-lh.googleusercontent.com/a/AATXAJz7bvzrqk-ddoaRQ3BSSgboaCw1LmPiSjZ4tnGy=mo,"Alhamdulillah sim sudah sampai, pengajuan tgl 26 april 2021, diterima tgl 6 mei 2021. Sedikit saran tolong di sosialisasikan lagi tata cara menggunakan aplikasi sim online, e rikkes dan e ppsi. Terima kasih",5,0,1.1.2001,2021-05-06 4:49:42,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas dan layanan dalam aplikasi Digital Korlantas POLRI.,2021-05-06 5:06:25
84,gp:AOqpTOHE7jB2Qf69SBIZpdm-k6zcIPHSKjwsnOW7v4fnS4nty4tfczeFyu0X0MHZZoHzIuahmEaiH9q1uxhpnw,Ekky Pratama,https://play-lh.googleusercontent.com/a-/AOh14GjRIU9mvojFpwA93NuzB8otGR7qd-noJY9FrESh,"Satpas Jabar kaga ada buset ini udh mah buang2 waktu di tes rikkes sma tes psikologi bayar ujung ujungnya gak bisa, Kalo emng blom siap gausah di release ini aplikasi Fungsi diterbitkan aplikasi tuh untuk mempermudah Bukan malah ngeribetin kerja 2 kali udh keluar biaya gabisa Kasih keterangan di aplikasi HANYA UNTUK WILAYAH PODA ( METRO JAYA & JATIM)",1,0,1.1.2001,2021-05-06 4:48:10,Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. . Anda dapat memilih SATPAS berikut ini antara lain : Jakarta-Depok (Polda Metrojaya): Dirlantas Daan Mogot dan Polres Depok Margonda Jatim (Polda Jatim): Polres Jombang Bali (Polda Bali) : Polres Denpasar,2021-05-06 4:50:01
85,gp:AOqpTOEeiw2-9xn1ReKecm4VtAufXjTQpWyK015A3v0bY1-9bh_TkbMAXIaYfHOztFdkp_iDSfCKyz86OKg5Kg,yadi cah yadi,https://play-lh.googleusercontent.com/a-/AOh14GiRb1x6jRaWLf5vAHMSKr0CkNtiI3VKtwzhU6FC,"Saya selalu gagal dalam verifikasi KTP, sudah ikuti anjuran tetap ggl terus padahal internet memadai mohon solusinya .",2,0,1.1.2004,2021-05-06 4:33:23,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.
",2021-05-06 4:50:25
86,gp:AOqpTOGOJEXCxlfF1gRcxw14lK0V-RboDeM4T-erUkSjhOSHkMpl4P3k0apfs3yWKPlIkAhMQ-rvFOFyuPxvOg,nanang efendi,https://play-lh.googleusercontent.com/a-/AOh14GhqJgdJTKxUccN_kISciaQJGWp9kUd-DSyd23GiloI,Mantap,5,0,1.1.2001,2021-05-06 4:22:47,Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas dan layanan dalam aplikasi Digital Korlantas POLRI.,2021-05-06 4:51:40
87,gp:AOqpTOHFWgJnpIzQDOb2N2lGkfJPTOwUF4jsmRCznZScwIQuzMkNEpnRx_OzAgZEBJKhdbiuF761O4ZPmKkMIA,Iman Waliyurahman,https://play-lh.googleusercontent.com/a/AATXAJwxTHAW5OfztNj_24rkWRCAn-d-Zvhz7nLT-0UQ=mo,Kok verifikasi ktp nya gabisa ya,2,0,1.1.2004,2021-05-06 4:14:03,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.",2021-05-06 4:57:12
88,gp:AOqpTOHNzFFwmg_8DKIEDhW9ChbKzUAtUpu2nvC5TfPy_8R_ViZ74fEXy7O4lq3Lyj-jWlCw2PH0aLSyW-6Xaw,Mang Bujang,https://play-lh.googleusercontent.com/a-/AOh14GgrJ3igJZZyMI-uBHcyxoTcFHb7H35a7_uIV6fPIg,"Udah mangap, geleng geleng, ngangguk-ngangguk, kedip-kedip tetep ga bisa verifikasi. Apa muka saya yang gagal 😰",1,0,1.1.2001,2021-05-06 4:03:48,"Mohon maaf atas ketidaknyamanannya. Pastikan mendapatkan pencahayaan yang baik, tidak mengenakan kacamata saat foto, pandangan fokus ke motion yang ada pada layar handphone Anda dan ikuti instruksi gerakan dari proses pengambilan foto, dan pastikan sinyal atau jaringan dalam kondisi baik. Jangan lupa untuk update aplikasi Digital Korlantas Anda.",2021-05-06 5:06:45
89,gp:AOqpTOGyQHlg3FQvJ-Mh972ZuO9RimWNmFP7ENDkQ9MiAO3RvajAd66CbFXhV6mfDBkhRbJ2WoIk_7SfXku8Pg,oedin kanciel,https://play-lh.googleusercontent.com/a-/AOh14GhHAPJ1fnlG-9fsmlClWr3yv8mQox5FvEHzbozkCw,"Saya sudah daftar perpanjangan SIM dari tanggal 3 mei 2021, sudah mengikuti sesuai prosedur yang diminta, sudah sampai tahap pembayaran, untuk saat ini status transaksinya masih dibayar, sedangkan SIM masa berlakunya sampai tanggal 10 mei 2021, mohon segera ditindaklanjuti. Terimakasih.",4,3,1.1.2004,2021-05-06 3:59:26,"Mohon maaf, saat ini pengajuan perpanjangan SIM melalui aplikasi mengalami lonjakan pendaftaran sehingga proses di Satpas membutuhkan waktu yang lebih panjang. Silahkan mengecek status transaksi Anda secara berkala. Terima kasih.
",2021-05-06 5:07:29
90,gp:AOqpTOEmuFrgPsI6-GIXdrH7aciytNdYNuDLTZDDo4aBVyIIXLtyUfi3M-5tuL3yGW00WtAZt2VbCvjAlXtaug,rudstio,https://play-lh.googleusercontent.com/a-/AOh14GjJLLiI2jHJ1QrL2lBodjxoqtmcDUtvPgmYbPvNXQ,Untuk daerah probolinggo Jatim kenapa masih belum bisa di akses ?,1,0,1.0.0,2021-05-06 3:56:07,Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. . Anda dapat memilih SATPAS berikut ini antara lain : Jakarta-Depok (Polda Metrojaya): Dirlantas Daan Mogot dan Polres Depok Margonda Jatim (Polda Jatim): Polres Jombang Bali (Polda Bali) : Polres Denpasar,2021-05-06 5:07:43
91,gp:AOqpTOGpiN9jNWmVPmVisBC-DuAHtKMKJYMDXOJq6RLvPnAxFnbI2iKGwdYlNHh47Cu1T_sgFqPnh6V7RNr_Iw,rhialy al,https://play-lh.googleusercontent.com/a-/AOh14GjFtQGIKuJUxejrjZSJ9DxjqSYiKNo2ighbfDTTDA,Alhamdulillah akhirnya di proses jg sim sy stelah pengajuan dr tanggal 30 april sampai skrng tgl 6 mei status di kirim.smoga kedepan nya SLA nya lebih cepat lagi Korlantas Polri.BRAVO !!!,5,0,1.1.2001,2021-05-06 3:52:40,"Mohon maaf, saat ini pengajuan perpanjangan SIM melalui aplikasi mengalami lonjakan pendaftaran sehingga proses di Satpas membutuhkan waktu yang lebih panjang. Silahkan mengecek status transaksi Anda secara berkala. Terima kasih.",2021-05-04 5:07:47
92,gp:AOqpTOFhw-GXRK2Tq2Sq4364GTgEwvGT6j8Rzs645mGiH2d5olJbo_OOHhhIEozRAwjhUN3C9Iu2G4CW554ATw,Gunarsa Furqon,https://play-lh.googleusercontent.com/a/AATXAJztlBrFpn9c2SjIUcifCFtLAK2IJxiMo9XnGTcj=mo,"Muter"" terus di lokasi satpas sudah dicoba seharian...polda jabar emang belum ada ya? Kalau saya tinggal di bandung berarti belum bisa menggunakan aplikasi ini?",4,0,1.1.2001,2021-05-06 3:47:08,Saat ini perpanjangan SIM melalui aplikasi Digital Korlantas POLRI baru melayani beberapa daerah di Indonesia. . Anda dapat memilih SATPAS berikut ini antara lain : Jakarta-Depok (Polda Metrojaya): Dirlantas Daan Mogot dan Polres Depok Margonda Jatim (Polda Jatim): Polres Jombang Bali (Polda Bali) : Polres Denpasar,2021-05-06 3:29:19
93,gp:AOqpTOHhjL3JBXGCJlIhU0FNsX_5P4P4pxIaCoMLn3dk3Nnaz0ic9SvQV9OpbV1TqfDwjt3OMGL9E2WzkX46lA,andreas whisnu,https://play-lh.googleusercontent.com/a-/AOh14GitGIBuSqsSqYW1Frh-tfD4pSYvOKYypGsGwRAhFA,untuk layanan pendaftaran sim baru belum bisa digunakan. saya berharap fitur ini bisa segera muncul untuk mempermudah masyarakat dalam melakukan pembuatan sim. semoga cepat bisa digunakan. trimakasih.,3,0,1.1.2004,2021-05-06 3:36:55,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, silahkan mengunjungi website https://www.digitalkorlantas.id/ . Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.
",2021-05-06 5:09:26
94,gp:AOqpTOHNxz0hiHAlG4AuIQjqaX_8Af4sm8mRq0KXW8j59ICuDmLlG74YBAKs0g_cwsWjzOl0z8miXEW4YvSrnA,dian lestari,https://play-lh.googleusercontent.com/a-/AOh14GghPWoKUn2M6Zw_PK4AqdAtZaznUxIy0fFWF70IWQ,Udah tes psikologi dan tes kesehatan ternyata lokasi ku tinggal gak ada. Sedih kali harus lewat jalur offline bayar ulang tes psikologi sama tes kesehatan.,2,0,1.1.2001,2021-05-06 3:26:05,,
95,gp:AOqpTOErm6c2MNHpn7BIvZo0AsceZB3yLmhh6MQ881TTdArpx-z6t_N-db_MJ_MzSd6_K07IDx3eOlMPLBLILA,bean ok,https://play-lh.googleusercontent.com/a/AATXAJy5tbkRX2ByyO5CaKWr0H6XWBdDRSmfmml5NScT=mo,buruk !!,1,0,,2021-05-06 3:23:02,,
96,gp:AOqpTOF7tfmt12-PtRDyNqw8ZJ_WBvW3O9IbAijLuiS-hsd0ZyBaWCYnH6v9JZYwMMvKeq5ZPMSCQZW2ZX5WyA,Adi Praja,https://play-lh.googleusercontent.com/a-/AOh14GjYD0iZFt7iXkVYQMYH7DVRQhI_0pENTtU-9h0g,Saya sudah bayar Tes Kesehatan dan Psikotes tapi tidak ada pilihan tes kesehatanya tidak terkoneksi dengan barcode faskes yg di sarankan.,4,0,1.1.2001,2021-05-06 3:13:27,"Mohon maaf, terkait isu tes Rikkes dan tes Epsi yang Anda alami, silahkan email ke erikkes.helpdesk@gmail.com atau caina.helpdesk@gmail.com untuk mendapatkan informasi lebih lanjut. Demikian informasi yang dapat kami sampaikan. Terima kasih.
",2021-05-06 3:18:31
97,gp:AOqpTOHyc6XmJZKpIYjsBaX-7fkUWpKc5eKPd6bdrjD5innyPQVxRcd5kIGWZ3c5rCGZEnuWO2y9As7aUzmEwg,YUDA VLOG,https://play-lh.googleusercontent.com/a-/AOh14Gj4xVIMK9idd5Y8usRFmYqqB_7U9NdZIBGANVWyVA,"Alhamdulillah sehari smua proses tes kesehatan dan psikotes selesai,dan sempat error di hari pertama ..di hari ke2 semua selesai dan lgsg penyelesaian pembayaran ,dan di aplikasi sudah kelihatan sim a saya .mohon tanya ,saya sempat salah memasukan masa berlaku ..di 26 mei 2021 .harusnya di 2026 .apakah bisa di ralat di sana,wkt di cetak..terima kasih",5,1,1.1.2001,2021-05-06 2:50:17,"Apakah Anda sudah melakukan perpanjangan SIM? Jika belum, maka SIM Digital yang Ada di aplikasi adalah SIM lama Anda yang belum diperpanjang. Jika Anda sudah melakukan perpanjangan SIM dan melakukan pembayaran, SIM Digital yang ada di aplikasi akan terupdate setelah Anda menekan tombol “perbaharui” saat SIM baru Anda diterima",2021-05-06 3:13:25
98,gp:AOqpTOG1_TbgwFi8v8XFUspDTXawHgOJvWr7acPz7_MTtuY3JUEHFgG6iW1sOJnN-hGuJIfXhB0f376kc5cjOA,Fauzan Mu'min,https://play-lh.googleusercontent.com/a/AATXAJwXt1_A0gLWGr84sjfBGyfDNQGsyoQJ2VxIQuni=mo,"Saya ucapkan terima kasih kepada POLRI, karena dengan adanya aplikasi Digital Korlantas Polri ini saya bisa memperpanjang SIM saya secara online, walaupun butuh waktu 7 hari dari tgl 27 april baru diproses tgl 4 Mei dan dikirim tgl 5 Mei via kantor pos, karena mungkin terjadi lonjakan yg memperpanjang sim jadi butuh waktu untuk diprosesnya. Terima kasih POLRI..",5,0,1.1.2004,2021-05-06 2:35:00,"Terima kasih telah memberikan review positif. Korlantas POLRI akan terus meningkatkan kualitas dan layanan dalam aplikasi Digital Korlantas POLRI.
",2021-05-06 3:14:12
